numerical__SeniorCitizen,numerical__tenure,numerical__MonthlyCharges,numerical__TotalCharges,categorical__gender_Female,categorical__gender_Male,categorical__Partner_No,categorical__Partner_Yes,categorical__Dependents_No,categorical__Dependents_Yes,categorical__PhoneService_No,categorical__PhoneService_Yes,categorical__MultipleLines_No,categorical__MultipleLines_No phone service,categorical__MultipleLines_Yes,categorical__InternetService_DSL,categorical__InternetService_Fiber optic,categorical__InternetService_No,categorical__OnlineSecurity_No,categorical__OnlineSecurity_No internet service,categorical__OnlineSecurity_Yes,categorical__OnlineBackup_No,categorical__OnlineBackup_No internet service,categorical__OnlineBackup_Yes,categorical__DeviceProtection_No,categorical__DeviceProtection_No internet service,categorical__DeviceProtection_Yes,categorical__TechSupport_No,categorical__TechSupport_No internet service,categorical__TechSupport_Yes,categorical__StreamingTV_No,categorical__StreamingTV_No internet service,categorical__StreamingTV_Yes,categorical__StreamingMovies_No,categorical__StreamingMovies_No internet service,categorical__StreamingMovies_Yes,categorical__Contract_Month-to-month,categorical__Contract_One year,categorical__Contract_Two year,categorical__PaperlessBilling_No,categorical__PaperlessBilling_Yes,categorical__PaymentMethod_Bank transfer (automatic),categorical__PaymentMethod_Credit card (automatic),categorical__PaymentMethod_Electronic check,categorical__PaymentMethod_Mailed check
-0.039435416,0.08156307,-0.014207345,0.15724976,-0.02995842,-0.016562471,-0.052310284,-0.0081038,-0.037095856,-0.01016596,-0.013715728,-0.0022354447,-0.07877894,-0.0012693424,-0.050950356,0.032964822,-0.24672338,0.0034184214,-0.5155197,-0.00061316224,-0.004587607,-0.079102844,0.0,-0.005919499,-0.0024572257,0.0,-0.036869716,-0.33011994,0.0,0.002150398,-0.022057751,0.0,-0.055455424,-0.025252542,0.0,-0.050594818,0.55229145,0.0145808775,0.09886958,0.04719869,0.028879337,-0.003348092,-0.00038112662,-0.17604147,-0.074341245
-0.014740148,-0.32535648,-0.30800104,0.09686078,-0.09465897,-0.010010631,-0.07360554,-0.008050856,0.018842207,-0.00044978288,-0.01602985,-0.00932366,-0.04352072,-0.00066416356,-0.051351104,-0.06768681,-0.20158663,-0.0005510282,-0.3455946,0.0013989739,-0.012440981,0.09979152,0.0,-0.076903574,0.097937614,0.0,-0.059707563,-0.26795757,0.0,-0.031506296,0.004237018,0.0,0.011475118,0.062818214,0.0,-0.26232165,-0.8455751,0.020349639,0.073752336,-0.1330249,-0.031879343,0.027768862,-0.0428886,0.32534,0.010973887
-0.015826194,0.29347956,0.13110918,0.24294628,-0.15509565,-0.054683052,-0.06730831,-0.015750807,0.07502547,0.030843088,-0.010761514,-0.0031617132,-0.15172462,-0.0008631955,-0.055301115,0.07544753,0.25965196,-0.0001172473,-0.4300622,0.00013323079,-0.015280989,-0.21421278,0.0,-0.028363736,-0.04920739,0.0,0.056510635,-0.4891035,0.0,-0.06062728,0.048014145,0.0,0.11738935,-0.07133377,0.0,-0.018610911,0.39858302,-0.056552615,0.07747807,0.062172692,0.035323296,-0.031962965,-0.0019897954,0.037731566,-0.039547212
-0.013597972,0.055248555,-0.2313674,-0.010508392,-0.06450557,-0.02610099,-0.049443346,-0.01360826,0.015413283,0.004545465,-0.009253636,-0.0022700303,0.093899846,-0.00054096687,0.039991677,0.1112421,0.17365368,-5.904003e-06,0.21812217,0.00012021923,0.0019847474,0.07628799,0.0,-0.017189704,0.07790566,0.0,-0.069604084,0.07905133,0.0,-0.0039450284,-0.01914935,0.0,-0.09599688,-0.013795703,0.0,-0.10162652,0.72442347,-0.011356967,0.064100705,0.05049115,0.031951282,0.01317901,-0.021139512,0.21437997,-0.0062890095
0.0020240042,-0.083829224,-0.6495162,-0.07075681,-0.20801908,-0.03138247,-0.02256369,-0.006082623,0.009402528,0.0027711934,-0.0488851,-0.014750236,-0.16758944,-0.007643469,-0.06163252,-0.31800568,-0.42019743,0.0004407772,0.103658564,0.00014154875,-0.019511035,-0.41493678,0.0,-0.098420195,0.07811038,0.0,-0.062481876,-0.47312185,0.0,-0.04202034,-0.027080603,0.0,0.015200234,0.076152414,0.0,-0.036373362,0.4135962,-0.046817787,0.074801385,0.02893115,0.018960588,0.020129317,-0.01382782,0.09522696,-0.037993535
-0.017818455,-0.8810669,-0.85592127,-0.26570708,0.013797198,0.0024992856,0.038883746,0.009707598,-0.10998755,-0.03869758,-0.013958214,-0.0016201176,-0.12731382,0.00027122226,-0.107763976,0.004177332,-0.141213,0.027700607,-0.421104,0.0023717452,-0.0019571567,-0.06512894,0.0,-0.12578866,-0.09147577,0.0,-0.03414482,-0.26486233,0.0,-0.011578428,-0.029299507,0.0,-0.0646005,-0.028018747,0.0,-0.19225429,-1.1347971,-0.0686837,0.07562607,-0.0026685467,0.0140642105,-0.013998528,-0.1831364,-0.16687477,-0.039229188
-0.020541726,-0.53809613,-0.41931564,-0.3227752,-0.057075158,-0.018208621,-0.047935773,-0.02107551,-0.0023514794,0.001110985,-0.012022934,-0.0054689473,0.020412374,-0.0006370154,0.026923915,0.10208311,0.17610839,-0.0003276745,0.15711784,9.078938e-05,0.0001436693,0.043556497,0.0,-0.05682449,0.06136444,0.0,-0.064295396,0.08803763,0.0,-0.0032014253,-0.034153458,0.0,-0.09512571,-0.021646516,0.0,-0.078040816,0.5456005,-0.003354821,0.059434123,-0.46512836,-0.18147647,-0.12722863,-0.052606966,-0.37578607,0.016566345
-0.041072886,-0.5521669,-0.33865276,-0.59136903,0.026186278,-0.007431677,-0.031212542,-0.019820571,0.030352501,0.023805965,-0.019824343,-0.0036895832,0.0049576615,-0.0011234604,0.016983142,0.014880975,-0.12044394,0.008625193,-0.47428617,-0.0020957077,0.0039988584,-0.069946095,0.0,-0.021680769,-0.060993295,0.0,-0.060963392,-0.2654962,0.0,0.008070624,0.021868484,0.0,-0.12479268,-0.0026819624,0.0,-0.12382135,-1.040113,-0.109190576,-0.6327867,-0.11921283,-0.07194388,0.001259867,-0.046342332,-0.20769884,-0.26005605
-0.032389805,0.70102125,0.5284201,0.077878095,-0.04511877,0.0006478714,-0.0534489,-0.01341789,-0.22175649,-0.049309462,-0.0074714706,0.0013848944,0.15868607,-0.0016223759,-0.012796781,0.058127396,0.15490168,0.00046757696,-0.5059934,7.452893e-05,-0.056756265,0.11937758,0.0,-0.014680076,0.06363543,0.0,0.15676291,0.18741141,0.0,0.020774666,-0.013777879,0.0,0.010549397,0.029457549,0.0,0.06627469,0.5958888,-0.010737954,0.10641559,0.12535116,0.04908314,-0.031617846,-0.00032567745,0.13211292,-0.0004077869
-0.04810797,0.16141315,-0.072367296,0.31714195,0.04848563,0.003243121,-0.025849957,-0.015433223,0.01359751,0.010622657,-0.012275419,-0.0033077744,-0.025388673,-0.0021716321,-0.03598887,0.022466343,-0.1913293,0.0047009904,-0.47298154,-0.00084521563,-0.008413318,-0.10675658,0.0,-0.0048108865,-0.022753157,0.0,-0.026490089,-0.27927494,0.0,-0.00841636,-0.022788113,0.0,-0.056152355,-0.05188838,0.0,-0.04053704,0.5335476,0.013930916,0.09296036,-0.21993631,-0.101823844,-0.036622718,-0.005527836,-0.13106723,-0.11651531
-0.010260621,0.49051636,-0.057868134,0.17447786,0.054152638,0.004138794,0.0012842347,0.0025016156,-0.13406876,-0.05942215,-0.005897216,-0.0039672814,-0.010982006,-0.00023680172,-0.054312143,-0.151765,-0.20563264,0.00010968883,0.19180267,0.00010569441,0.008474682,0.057816397,0.0,-0.030619856,0.033954084,0.0,-0.0994132,-0.32649702,0.0,-0.07297013,0.0091687525,0.0,-0.07084113,0.02971337,0.0,-0.042055488,0.5460121,-0.016979184,0.07282829,0.0005628115,0.007955366,-0.027470885,-0.010023448,-0.30848923,-0.15959391
-0.05447971,0.84627163,-0.22043084,0.24226834,-0.07843811,-0.016916113,-0.03442537,-0.028939676,-0.07166969,-0.039973494,-0.011769499,-0.005377811,-0.007586295,-0.0007263129,-0.019722588,-0.1357024,-0.2215246,-0.00014564597,-0.683732,0.000102038124,-0.18981498,0.04306236,0.0,-0.021703642,0.032989163,0.0,-0.07672809,0.065829135,0.0,0.00073659746,0.021365782,0.0,-0.08714471,0.035637904,0.0,-0.05029287,0.55201125,0.0025151158,0.083174616,-0.27750733,-0.104852006,0.006385168,-0.023642192,-0.20469247,-0.08295866
0.009711387,-0.025166612,-0.036776535,0.07524314,0.056691308,-0.00037498784,-0.050088853,-0.012651751,-0.0047404408,-0.008444365,-0.008179778,-0.0022194486,-0.15093067,-0.0005267896,-0.063649565,0.0999521,0.16610543,-0.00014721206,0.18085308,0.00011094009,-0.001794763,0.06629822,0.0,-0.017755952,0.0918808,0.0,-0.061776526,0.10609608,0.0,0.004421213,0.019437037,0.0,0.060181994,-0.03290751,0.0,-0.07755263,0.6470215,-0.012131585,0.066829786,0.027344935,0.019739509,0.018563325,-0.014071734,-0.37515098,0.0029987555
-0.025186218,-0.44719929,-0.27840483,-0.21857207,-0.07040896,-0.024239322,-0.017934155,0.0133924335,-0.036559034,-0.022187877,-0.01008686,-0.0037546908,-0.0849558,-4.096044e-05,-0.04452813,-0.06547066,-0.22898866,-0.0012910793,-0.3614219,0.00069526647,-0.058254294,0.056717146,0.0,-0.14628315,-0.12325955,0.0,0.04269871,0.11187791,0.0,-0.001921386,0.006612056,0.0,-0.10177526,-0.015952429,0.0,0.15455315,-0.76422405,0.08450836,0.100019224,0.007118446,0.006900367,-0.0024078544,-0.17805597,-0.24067865,-0.030879447
-0.016517408,-0.67300135,-0.13404797,-0.22398308,-0.01328608,-0.003806638,0.046299823,0.02727447,-0.11468538,-0.06625731,-0.008280133,-0.0020339815,0.051923577,0.00012650002,0.029732132,0.020960562,0.10833522,-0.0013384697,-0.46683535,-0.00014354583,-0.020095978,-0.11776593,0.0,0.0068710367,0.020678705,0.0,-0.11390852,0.109927595,0.0,0.010242665,-0.025744935,0.0,-0.12782213,-0.025768196,0.0,-0.44285843,-0.95563054,0.07122266,0.070959955,0.0146457,-0.0063502803,-0.07766428,-0.053168215,-0.2748927,0.030523177
-0.02510071,-0.43353707,-0.41176298,-0.19960767,-0.00047351234,-0.023865473,0.0731863,0.012581686,-0.1448428,-0.08721444,0.06012869,0.00610269,-0.019892361,-0.009183044,-0.016367843,-0.11613546,-0.16605723,-0.0012178519,0.21870081,-0.00089664967,0.009718146,0.0089786295,0.0,-0.13149549,0.0829325,0.0,-0.08132297,-0.2744443,0.0,-0.041998845,-0.018242532,0.0,0.07054128,0.06855593,0.0,-0.3231402,-1.0042406,-0.02695002,0.07067921,-0.09813741,-0.085620075,0.00074747874,-0.008854554,-0.23392473,-0.011924544
-0.042233873,-0.6574239,-0.5891607,-0.279482,-0.022765167,-0.012016401,-0.06428792,-0.016982203,-0.18706828,-0.12729281,-0.023794772,-0.0070728394,-0.10948363,-2.7118687e-05,-0.07699125,0.0107846,-0.10159117,0.007531828,-0.41919714,-0.0024555363,0.001746782,-0.12321916,0.0,-0.044846103,-0.046797156,0.0,-0.039802495,-0.3197866,0.0,-0.0028866143,0.011854438,0.0,-0.09645786,-0.022590498,0.0,-0.11084052,-1.0868711,-0.08125884,-0.7768128,-0.122287735,-0.07497419,-0.06918778,0.0024152372,-0.18370833,-0.13262469
-0.058835905,-1.6646998,-0.13721414,-0.27136183,-0.017900502,-0.005929586,-0.017141726,-0.005163576,-0.09665691,-0.059722565,-0.025572987,-0.006506011,0.022487577,0.0002457982,-0.029327849,-0.05946797,-0.16244167,-0.0007296564,-0.38984248,9.995012e-05,-0.031704362,-0.110127866,0.0,-0.006876222,0.030403882,0.0,-0.09670021,-0.24973501,0.0,-0.009443218,-0.011202895,0.0,0.03636151,0.089106545,0.0,-0.08363795,-0.96849066,-0.11673122,-0.7375007,-0.104640745,-0.030906485,-0.016780524,-0.042898495,-0.24755798,-0.19941461
-0.011826246,-0.7407947,-0.91442746,-0.16545829,-0.013622,-0.006238105,-0.0765718,-0.022213796,0.017267747,0.009166811,-0.022929551,-0.010983288,-0.24464235,-0.0017150484,-0.09247608,0.018954955,-0.16504252,-0.002166842,-0.49080628,-0.010763663,-0.012819638,-0.1491493,0.0,-0.1171832,-0.10511107,0.0,-0.0477905,-0.36062485,0.0,0.00583249,-0.016997967,0.0,-0.07599608,-0.045707047,0.0,-0.2229022,-1.0319148,-0.069038786,0.06519494,-0.018069506,-0.0056822943,-0.033484608,-0.0037490486,0.14451735,-0.0035453143
-0.02859938,-0.40674645,-0.07935737,-0.13734429,-0.026481926,0.01344109,0.0068523,-0.0049886624,-0.020944566,0.013837907,-0.0053433096,-0.0029297287,-0.08115731,-0.0002449087,-0.03267446,0.05540633,0.104676425,-0.0013924744,0.1352458,0.0008922471,-0.016214592,0.0910864,0.0,-0.05092568,0.148228,0.0,-0.028050583,0.12317082,0.0,-0.003797384,0.0013337584,0.0,0.07677765,0.023984173,0.0,0.17372997,-1.0055224,0.066597104,0.10446116,-0.18805003,-0.12085649,0.006212271,-0.08186076,-0.22912382,-0.029214194
-0.03408211,0.023560531,-0.26632348,0.08405488,-0.046916142,-0.03117077,-0.091578215,-0.013715597,-0.11943035,-0.03084194,-0.010208462,-0.0028745313,-0.063154206,4.08513e-05,-0.041728336,-0.13874331,-0.23387483,-0.000100355246,-0.4456277,8.764434e-05,-0.11652875,0.03335524,0.0,-0.025328455,-0.013201784,0.0,-0.106565155,0.00804387,0.0,-0.018281111,0.024950039,0.0,-0.08467303,0.01967224,0.0,-0.0778001,0.46236533,-0.007819949,0.078728124,-0.23087284,-0.091142245,-0.009582608,-0.028914845,-0.28038672,-0.14449745
-0.015275614,0.05963214,-0.24109784,0.07709628,0.01138182,0.0011954536,0.019322654,7.730338e-05,-0.012820971,0.0054685143,-0.016830169,-0.0049867453,-0.053926848,-0.00049684505,-0.078180306,-0.1301849,-0.20270003,-0.0014809045,0.13098866,0.00011104674,-0.0012242547,-0.3086431,0.0,-0.06602715,0.060560595,0.0,-0.07856527,0.02080229,0.0,-0.01413696,0.045957834,0.0,-0.07960526,0.01741799,0.0,-0.04821042,0.4952293,-0.019838937,0.06351075,-0.35534757,-0.13310851,-0.012681201,-0.15899833,-0.20644654,-0.033728145
-0.022658294,0.7842302,-0.2383888,0.1499926,-0.03334887,-0.0179827,0.036246482,0.0011296703,0.0006542932,0.006723912,-0.026735714,-0.006538714,-0.04441927,-0.0011739318,-0.006024016,-0.17590718,-0.30698782,0.0004956045,-0.4187222,0.000117864634,-0.03860923,-0.16495445,0.0,0.020266192,0.03702934,0.0,-0.08107584,0.091788895,0.0,-0.0052148364,0.0523816,0.0,-0.0702281,0.021677047,0.0,-0.04282296,0.6005913,0.0063202437,0.09652538,0.15804371,0.06299957,0.029469531,-0.0408706,0.16021469,0.032002624
-0.012891621,0.09753429,-0.47821984,-0.035063118,0.15418725,0.016545776,-0.0027554971,0.00012991787,-0.040766582,-0.0137127,-0.011790946,-0.004042628,-0.0030783932,-0.0013229502,-0.037151955,-0.09306286,-0.24650286,0.00015107995,-0.48314384,0.00011000263,-0.046331525,-0.11293443,0.0,-0.0059503196,0.009254042,0.0,-0.10266388,-0.28575656,0.0,-0.029510427,0.032083917,0.0,-0.07401226,0.08951341,0.0,-0.042711016,0.46860388,-0.01855512,0.09394689,-0.020293143,0.006675477,-0.027939718,-0.031224247,-0.25519294,-0.20851135
-0.024481151,-0.5069619,-0.1980359,0.0026058182,0.033981796,0.003254744,-0.18881798,-0.021199852,-0.0035276955,0.0024222236,-0.058736842,-0.017643293,-0.15732841,-0.0045663584,-0.04071862,-0.2618898,-0.2531634,8.9533336e-05,0.100898065,0.00010613635,-0.009545023,0.013562086,0.0,-0.048218288,-0.14460562,0.0,0.09198553,0.11199848,0.0,0.00623865,-0.048004437,0.0,-0.12876989,-0.055329356,0.0,-0.096018866,0.4103343,-0.040538307,0.059895635,0.028735615,0.019109024,-0.03324306,0.022772837,-0.48316753,-0.16933884
-0.042453088,0.10760089,-0.1793158,0.04220269,-0.14021133,-0.056196056,-0.047395162,-0.008376621,-0.0032344407,-0.0005641617,-0.010004133,-0.0046066097,0.0042082546,-0.0005060753,-0.0010212236,-0.13747679,-0.15600877,-0.00042356885,0.20626622,0.0016613201,-0.0040726187,0.035275355,0.0,-0.051089406,0.05962794,0.0,-0.09567825,-0.25575957,0.0,-0.015767591,-0.005151652,0.0,0.07335936,-0.050931737,0.0,0.07126836,-1.1778271,0.021431956,0.098329425,-0.24012245,-0.14139123,-0.017815277,-0.04285705,-0.19960473,-0.037951097
-0.017147334,0.9138668,-0.07360708,0.373458,0.0019845907,0.0047935494,-0.13572915,-0.02170717,-0.17183708,-0.075210884,-0.011055641,-0.002518325,-0.058612205,-0.0015685967,-0.065022245,0.13263153,0.13984482,3.2345335e-05,0.24046348,9.797779e-05,0.0018757881,0.05097861,0.0,-0.025808383,0.009368903,0.0,-0.098734654,0.1315533,0.0,0.01752883,-0.055429023,0.0,0.007242946,-0.011161957,0.0,-0.05879758,0.6809497,-0.019916475,0.08048071,-0.02263937,-0.005275873,-0.03988252,-0.0011386035,-0.20015797,-0.08795774
-0.015002331,-1.6275753,-0.41987473,-0.58784163,0.0039016446,-0.0022943316,-0.015220162,0.008891256,-0.17277808,-0.08337103,-0.030069277,-0.013508063,0.049549676,-0.00050552783,0.018979676,0.022485957,-0.116606966,0.009366123,-0.44601855,-0.0018274912,-0.0029696275,-0.08966702,0.0,-0.029624559,-0.052688446,0.0,-0.047894683,-0.35152385,0.0,0.01265568,-0.011416099,0.0,-0.08961395,0.0030756332,0.0,-0.122176826,-1.1620998,-0.11022636,-0.7400705,-0.12050948,-0.06842061,0.009300214,-0.020608878,-0.2235743,0.004307132
-0.008576247,-0.51300734,-0.5356514,-0.14681718,-0.04294733,-0.02686339,-0.03356331,-0.006094699,0.041197587,0.032215126,-0.045113362,-0.013973912,-0.19898048,-0.0061981366,-0.126747,0.015306054,-0.13264833,0.003046705,-0.38485023,-0.0027998798,-0.014954928,-0.15683867,0.0,-0.037464228,-0.08464992,0.0,-0.04627387,-0.3414591,0.0,0.012951548,0.005727543,0.0,-0.063178435,-0.020573094,0.0,-0.14273663,-1.1410935,-0.0697556,-0.72261584,-0.14203085,-0.045160674,-0.049408793,0.0034160675,0.14584033,0.004290015
0.022539968,-0.17007457,-0.23569967,-0.31132454,0.029120365,0.007117463,-0.054341782,-0.022349268,0.027903331,0.011702896,-0.014292914,-0.003514126,0.09809632,-0.0008584384,0.060538817,0.104521394,0.18209529,0.0001711724,0.22155264,0.00010368147,-0.0059349025,0.002106562,0.0,-0.055816717,0.08655747,0.0,-0.054656588,0.11261991,0.0,0.0015704767,-0.035032414,0.0,-0.10074457,0.022630164,0.0,-0.09447439,0.66314644,-0.009770608,0.06613575,0.07504498,0.035415944,0.0024046325,0.0038976693,0.3331969,0.0126084015
-0.01167676,-0.31833655,-0.089864455,-0.25995344,0.014995803,0.0056297365,-0.04371647,0.020578338,-0.048202053,-0.008242928,-0.015664972,-0.0078049162,-0.004067688,-0.00062569155,-0.044676658,0.055200364,0.111812934,-0.0051148892,0.18312909,0.0009440198,0.0024694973,0.065991685,0.0,-0.083359495,0.1380725,0.0,-0.055934865,0.088008486,0.0,0.007247871,-0.031709697,0.0,-0.13405831,0.06416823,0.0,0.17965901,-1.0806867,-0.05426083,0.09104146,-0.34325573,-0.14454189,-0.024025379,-0.007031966,-0.24722724,-0.013823296
-0.013187793,-0.42201418,-0.14620455,0.025170045,-0.05922377,-0.021800201,-0.024247926,0.021470733,-0.0958827,-0.006630188,-0.011988638,-0.0056620543,0.03131463,-0.00056488544,0.022029815,-0.07560154,-0.1792657,-0.0018011641,-0.32614332,-0.00038532447,-0.03278862,-0.046566524,0.0,0.04383827,-0.060973216,0.0,0.050320838,0.090617664,0.0,-0.013028884,-0.048099585,0.0,-0.011849202,0.034868844,0.0,-0.37172496,-0.9943367,-0.00023625982,0.06805862,-0.029153442,-0.012973632,-0.0036916896,-0.029412521,-0.23302028,0.020024475
-0.00031931177,0.04899005,-0.09771654,0.31987593,0.021880405,0.015599711,-0.036830544,-0.0044472516,-0.032501966,-0.02045617,-0.0106298365,-0.0047784904,-0.028089186,-0.002847805,-0.061835293,0.028296055,-0.09753782,0.004196229,-0.34031636,-0.010403726,0.0050537386,-0.061614648,0.0,-0.037667885,-0.030580107,0.0,-0.027729485,-0.14559834,0.0,0.0027747154,0.017341433,0.0,-0.05904675,0.025071789,0.0,-0.17827581,-1.3231003,-0.17935556,0.077914275,-0.03207257,-0.035979744,0.44320428,0.00726725,-0.1430415,0.04749946
-0.030334448,-0.38481188,0.0107804835,-0.17034255,-0.019097604,0.00048749062,-0.02049689,-0.0063099405,-0.37174144,-0.15010291,-0.008567888,-0.0013732061,0.023192279,0.0006142723,0.015350658,0.05384694,0.16497427,-0.0007770166,-0.4022668,0.00017102322,-0.05475847,-0.21267825,0.0,-0.061247643,-0.0014334375,0.0,-0.12330197,-0.32362077,0.0,-0.07334936,0.022357114,0.0,0.06672836,0.0038685538,0.0,0.11705378,-0.79697996,-0.14988263,-0.63952804,-0.02289101,-0.0008131626,-0.15885802,-0.035731807,-0.15517265,-0.29889604
0.0045341235,-0.091967896,-0.057896174,-0.008191346,-0.15606655,-0.059527412,-0.0051809708,0.015426476,-0.30738428,-0.14656244,-0.005560268,-0.001812819,0.0686335,0.00034827154,0.05451188,0.14183114,0.2268654,-0.0018213242,0.19318444,-9.474003e-06,-0.002072529,0.043767545,0.0,-0.037117038,0.09698751,0.0,-0.054991357,0.1122981,0.0,0.0018056119,-0.003997956,0.0,-0.09129226,-0.013242414,0.0,-0.10553831,0.55543244,-0.02457071,0.06572946,0.044646505,0.013555891,-0.07301525,-0.3482732,-0.4260876,-0.0025147523
-0.043893553,0.11485597,-0.57279545,-0.2204693,0.02001169,-0.0052456455,-0.022243138,-0.012049861,-0.0034552752,-0.00086429383,-0.02537991,-0.0060102805,-0.10038063,-0.00059474143,-0.048671152,-0.024103858,-0.22416514,-0.001596481,-0.6072861,-0.00080799946,-0.012084846,-0.14592183,0.0,-0.016641987,-0.046110693,0.0,-0.061842687,-0.4519393,0.0,0.0066093225,-0.014353457,0.0,-0.0621125,-0.015602722,0.0,-0.074263856,0.52856976,0.0073565617,0.08999406,-0.03156678,-0.0024764442,-0.009322652,-0.012272963,-0.14320843,-0.09147328
-0.03332011,-0.589531,-0.1591571,-0.108255655,-0.12251964,-0.008795699,-0.05249473,-0.01785857,0.004103129,0.01106742,-0.022452304,-0.0031006357,-0.10384794,-0.0009826022,-0.10230547,0.0026927646,-0.11364173,0.006249318,-0.39157888,-0.0007628152,0.00391494,-0.08685244,0.0,-0.026680449,-0.026777392,0.0,-0.05568558,-0.22193997,0.0,0.00164155,0.012438093,0.0,-0.095848605,-0.0038063303,0.0,-0.10501976,-1.3541983,-0.073123895,-0.77845496,-0.14609239,-0.073082544,-0.02793228,0.007742818,-0.1633346,-0.109190956
-0.01584615,-0.082730204,-0.5585516,-0.030292798,0.05314277,0.02601542,-0.012796716,-0.006015318,-0.028888166,-0.019829242,-0.009490045,-0.00395008,-0.095665656,-0.0027397803,-0.1225191,0.0032820296,-0.10187004,0.016471125,-0.36598486,-0.010301961,-0.003984974,-0.09107814,0.0,-0.050064377,-0.09921492,0.0,-0.040375464,-0.22210784,0.0,-0.008202452,-0.006191123,0.0,-0.066911004,-0.022679692,0.0,-0.20344873,-1.2971289,-0.16301812,0.066893026,-0.19574834,-0.06927283,-0.12595145,-0.25743973,-0.14787753,0.037437756
-0.047353752,-1.2118367,-0.29962155,-0.3670758,-0.00019652472,-0.005043512,0.0157851,-0.0006497917,-0.005306798,0.0027496351,-0.026219906,-0.01028179,0.06668902,-0.0005979497,0.030892977,-0.07845157,-0.20734102,-0.0005402838,-0.5000913,0.00029069124,-0.04981889,-0.15691127,0.0,-0.01944958,-0.065147884,0.0,0.073396154,-0.2993745,0.0,-0.06008691,-0.0046730116,0.0,-0.14358065,0.019785333,0.0,0.057654735,-0.8946426,-0.30996853,-0.76018214,0.003746277,0.009807955,-0.023281785,-0.04303088,-0.22970808,-0.20766912
-0.010057918,0.10096266,0.5266262,-0.25239384,-0.03480072,-0.018095484,-0.02597273,-0.013671331,-0.0743075,0.001237983,-0.007968698,-0.0017055176,-0.032523125,0.00022048043,-0.036337785,0.06526308,0.11103176,-0.0005187171,0.04951066,0.0009361631,-0.007796257,0.039246447,0.0,-0.053504772,-0.10307891,0.0,0.029034836,-0.18372917,0.0,-0.03187899,0.023261718,0.0,0.089740634,0.018344048,0.0,0.13809554,-1.1355538,0.009053796,0.10555562,-0.25174573,-0.10044659,-0.03094124,0.0016448451,-0.2164114,-0.054192368
-0.0063087638,1.039188,0.0032308064,-0.10526626,-0.03856953,-0.0031021412,0.01977208,-0.0025283874,0.047698297,0.011490249,-0.017490687,-0.004960463,-0.24665038,-0.0018809251,-0.06471509,0.12578851,0.1809258,0.00047809503,0.26277557,0.00014361776,0.0017130375,0.09435255,0.0,-0.024351612,0.049043696,0.0,-0.08226183,0.18525042,0.0,0.024027875,-0.01562977,0.0,0.014639251,-0.012692727,0.0,0.019602418,0.67199075,-0.032841288,0.080414385,-0.008053898,-0.0016561768,-0.020410927,0.012538717,0.1460283,-0.032728843
-0.03767254,-0.01855377,-0.37287632,-0.09670233,0.052616805,0.003364161,0.04432446,0.002951528,-0.018074987,-0.032271836,-0.009942067,-0.0015012037,-0.018914131,0.0017917927,-0.0646356,-0.014187468,-0.13294515,0.0035429895,-0.43777806,-0.009312228,-0.0004346033,-0.061431523,0.0,-0.07451056,-0.0184668,0.0,-0.046338055,-0.24431252,0.0,-0.0047069024,-0.0012531732,0.0,-0.0689541,-0.0022838956,0.0,-0.19805463,-1.3139807,-0.08718915,0.09120566,-0.20379376,-0.057026334,-0.085611984,0.010834664,-0.12677525,-0.07634191
0.020766353,-1.0725232,-0.24251018,-0.29389292,0.085000135,0.03826532,-0.001958128,-0.013963882,0.036374748,0.018992579,-0.011085773,-0.0026603974,0.1115989,-0.0008992139,0.034098227,0.10446363,0.2018307,-0.0005151524,0.24328244,0.000107337626,0.014204837,-0.119594954,0.0,-0.0024631857,-0.027849102,0.0,0.056277685,-0.5903295,0.0,-0.15883753,0.077928595,0.0,0.11782538,-0.01657735,0.0,0.025271282,0.37928525,-0.07786535,0.067172706,-0.0046504536,0.0023057517,-2.7674247e-05,-0.0039683343,0.1830803,-0.004916865
